annotation_set	foreground_top_k	topGO_algorithm	topGO_statistic	nodeSize	multiple_testing_correction	label	ontology	GO.ID	Term	Annotated	Significant	Expected	FoldEnrichment	p	algorithm	Members_n	MembersStr	definition
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0042178	xenobiotic catabolic process	34	8	2.46	3.252032520325203	0.00236	weight01	8	N13.HOG0001967;N13.HOG0002708;N13.HOG0005107;N13.HOG0005558;N13.HOG0006063;N13.HOG0006699;N13.HOG0007164;N13.HOG0007555	The chemical reactions and pathways resulting in the breakdown of a xenobiotic compound, a compound foreign to the organism exposed to it, carried out by individual cells. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0071806	protein transmembrane transport	32	5	2.32	2.1551724137931036	0.00256	weight01	5	N13.HOG0005679;N13.HOG0006854;N13.HOG0008494;N13.HOG0008536;N13.HOG0011108	The process in which a protein is transported across a membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006606	protein import into nucleus	64	11	4.63	2.375809935205184	0.00281	weight01	11	N13.HOG0002963;N13.HOG0005679;N13.HOG0005785;N13.HOG0006291;N13.HOG0007037;N13.HOG0007453;N13.HOG0008289;N13.HOG0008530;N13.HOG0008968;N13.HOG0010401;N13.HOG0011108	The directed movement of a protein from the cytoplasm to the nucleus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006979	response to oxidative stress	168	21	12.17	1.7255546425636812	0.00281	weight01	21	N13.HOG0000906;N13.HOG0001720;N13.HOG0001742;N13.HOG0002708;N13.HOG0004879;N13.HOG0005558;N13.HOG0005679;N13.HOG0005834;N13.HOG0006510;N13.HOG0006805;N13.HOG0007037;N13.HOG0007383;N13.HOG0008012;N13.HOG0008215;N13.HOG0008395;N13.HOG0008511;N13.HOG0008818;N13.HOG0009311;N13.HOG0009420;N13.HOG0009669;N13.HOG0009810	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0071166	ribonucleoprotein complex localization	59	11	4.27	2.576112412177986	0.00287	weight01	11	N13.HOG0002495;N13.HOG0004297;N13.HOG0005785;N13.HOG0006291;N13.HOG0006539;N13.HOG0006797;N13.HOG0007453;N13.HOG0008530;N13.HOG0008706;N13.HOG0008968;N13.HOG0009717	Any process in which a ribonucleoprotein complex is transported to, or maintained in, a specific location within a cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006891	intra-Golgi vesicle-mediated transport	21	6	1.52	3.9473684210526314	0.00293	weight01	6	N13.HOG0004886;N13.HOG0004934;N13.HOG0006290;N13.HOG0008434;N13.HOG0008852;N13.HOG0008887	The directed movement of substances within the Golgi, mediated by small transport vesicles. These either fuse with the cis-Golgi or with each other to form the membrane stacks known as the cis-Golgi reticulum (network).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0009066	aspartate family amino acid metabolic process	29	7	2.1	3.333333333333333	0.00378	weight01	7	N13.HOG0001967;N13.HOG0004983;N13.HOG0005222;N13.HOG0005902;N13.HOG0006699;N13.HOG0006706;N13.HOG0008882	NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0170041	non-proteinogenic amino acid metabolic process	29	7	2.1	3.333333333333333	0.00378	weight01	7	N13.HOG0001967;N13.HOG0004383;N13.HOG0004983;N13.HOG0005902;N13.HOG0006699;N13.HOG0006706;N13.HOG0008882	NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0005975	carbohydrate metabolic process	173	32	12.53	2.5538707102952913	0.00419	weight01	32	N13.HOG0001720;N13.HOG0001742;N13.HOG0001745;N13.HOG0002310;N13.HOG0002563;N13.HOG0002709;N13.HOG0002865;N13.HOG0003614;N13.HOG0005107;N13.HOG0005142;N13.HOG0005461;N13.HOG0005629;N13.HOG0005679;N13.HOG0005716;N13.HOG0005902;N13.HOG0006174;N13.HOG0006298;N13.HOG0006537;N13.HOG0006699;N13.HOG0006722;N13.HOG0006783;N13.HOG0006806;N13.HOG0007383;N13.HOG0007412;N13.HOG0007555;N13.HOG0007592;N13.HOG0007667;N13.HOG0007840;N13.HOG0008012;N13.HOG0008395;N13.HOG0008484;N13.HOG0008818	The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0014823	response to activity	30	7	2.17	3.2258064516129035	0.00463	weight01	7	N13.HOG0005169;N13.HOG0005558;N13.HOG0005679;N13.HOG0005902;N13.HOG0006106;N13.HOG0007164;N13.HOG0010084	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an activity stimulus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:1905952	regulation of lipid localization	65	10	4.71	2.1231422505307855	0.00473	weight01	10	N13.HOG0000342;N13.HOG0003382;N13.HOG0004886;N13.HOG0004934;N13.HOG0005222;N13.HOG0005679;N13.HOG0006290;N13.HOG0007833;N13.HOG0008852;N13.HOG0008887	Any process that modulates the frequency, rate or extent of lipid localization.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	38	8	2.75	2.909090909090909	0.00494	weight01	8	N13.HOG0002756;N13.HOG0004886;N13.HOG0004934;N13.HOG0006290;N13.HOG0007757;N13.HOG0008852;N13.HOG0008887;N13.HOG0009015	The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0019752	carboxylic acid metabolic process	269	61	19.48	3.1314168377823406	0.00529	weight01	61	N13.HOG0000561;N13.HOG0001332;N13.HOG0001720;N13.HOG0001742;N13.HOG0001745;N13.HOG0001967;N13.HOG0002563;N13.HOG0002709;N13.HOG0002821;N13.HOG0002865;N13.HOG0003079;N13.HOG0003382;N13.HOG0003614;N13.HOG0003838;N13.HOG0003997;N13.HOG0004383;N13.HOG0004659;N13.HOG0004957;N13.HOG0004983;N13.HOG0005222;N13.HOG0005438;N13.HOG0005620;N13.HOG0005629;N13.HOG0005679;N13.HOG0005767;N13.HOG0005902;N13.HOG0006012;N13.HOG0006063;N13.HOG0006174;N13.HOG0006298;N13.HOG0006510;N13.HOG0006699;N13.HOG0006706;N13.HOG0006707;N13.HOG0006783;N13.HOG0006902;N13.HOG0007413;N13.HOG0007450;N13.HOG0007469;N13.HOG0007555;N13.HOG0007686;N13.HOG0007797;N13.HOG0007840;N13.HOG0007897;N13.HOG0007931;N13.HOG0008012;N13.HOG0008016;N13.HOG0008090;N13.HOG0008109;N13.HOG0008139;N13.HOG0008395;N13.HOG0008484;N13.HOG0008494;N13.HOG0008677;N13.HOG0008882;N13.HOG0008908;N13.HOG0008957;N13.HOG0009118;N13.HOG0010084;N13.HOG0011003;N13.HOG0011999	The chemical reactions and pathways involving carboxylic acids, any organic acid containing one or more carboxyl (COOH) groups or anions (COO-).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:1901605	alpha-amino acid metabolic process	85	20	6.16	3.2467532467532467	0.00566	weight01	20	N13.HOG0001967;N13.HOG0003079;N13.HOG0004383;N13.HOG0004957;N13.HOG0004983;N13.HOG0005222;N13.HOG0005438;N13.HOG0005902;N13.HOG0006063;N13.HOG0006699;N13.HOG0006706;N13.HOG0007469;N13.HOG0007686;N13.HOG0008016;N13.HOG0008139;N13.HOG0008882;N13.HOG0008957;N13.HOG0009118;N13.HOG0011003;N13.HOG0011999	The chemical reactions and pathways involving an alpha-amino acid.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0045913	positive regulation of carbohydrate metabolic process	24	6	1.74	3.4482758620689657	0.00604	weight01	6	N13.HOG0002865;N13.HOG0005679;N13.HOG0006174;N13.HOG0006722;N13.HOG0007383;N13.HOG0007840	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving carbohydrate.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0008585	female gonad development	38	7	2.75	2.5454545454545454	0.00745	weight01	7	N13.HOG0003345;N13.HOG0003347;N13.HOG0006427;N13.HOG0008012;N13.HOG0008968;N13.HOG0009652;N13.HOG0011999	The process whose specific outcome is the progression of the female gonad over time, from its formation to the mature structure.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0021987	cerebral cortex development	49	9	3.55	2.535211267605634	0.00754	weight01	9	N13.HOG0002563;N13.HOG0002782;N13.HOG0003345;N13.HOG0003347;N13.HOG0005203;N13.HOG0005767;N13.HOG0007037;N13.HOG0008494;N13.HOG0009810	The progression of the cerebral cortex over time from its initial formation until its mature state. The cerebral cortex is the outer layered region of the telencephalon.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0051291	protein heterooligomerization	33	7	2.39	2.928870292887029	0.00806	weight01	7	N13.HOG0004055;N13.HOG0005222;N13.HOG0006880;N13.HOG0006944;N13.HOG0007453;N13.HOG0008016;N13.HOG0008446	The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers that are not all identical. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0046824	positive regulation of nucleocytoplasmic transport	33	7	2.39	2.928870292887029	0.00806	weight01	7	N13.HOG0005785;N13.HOG0006797;N13.HOG0006880;N13.HOG0007037;N13.HOG0007945;N13.HOG0008121;N13.HOG0008530	Any process that activates or increases the frequency, rate or extent of the directed movement of substances between the nucleus and the cytoplasm.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0046686	response to cadmium ion	33	7	2.39	2.928870292887029	0.00806	weight01	7	N13.HOG0001720;N13.HOG0004879;N13.HOG0005558;N13.HOG0005679;N13.HOG0006298;N13.HOG0006805;N13.HOG0008511	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	71	13	5.14	2.5291828793774322	0.00815	weight01	13	N13.HOG0004886;N13.HOG0004934;N13.HOG0005899;N13.HOG0006290;N13.HOG0007757;N13.HOG0007833;N13.HOG0008434;N13.HOG0008852;N13.HOG0008887;N13.HOG0009015;N13.HOG0009137;N13.HOG0009663;N13.HOG0010401	The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0015718	monocarboxylic acid transport	34	7	2.46	2.845528455284553	0.00954	weight01	7	N13.HOG0000906;N13.HOG0003838;N13.HOG0004191;N13.HOG0005679;N13.HOG0005902;N13.HOG0007592;N13.HOG0007931	The directed movement of monocarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	169	20	12.24	1.6339869281045751	0.01001	weight01	20	N13.HOG0002573;N13.HOG0002634;N13.HOG0002782;N13.HOG0003332;N13.HOG0005679;N13.HOG0005810;N13.HOG0005899;N13.HOG0006381;N13.HOG0006427;N13.HOG0006824;N13.HOG0007010;N13.HOG0007037;N13.HOG0008814;N13.HOG0008828;N13.HOG0008844;N13.HOG0008988;N13.HOG0009571;N13.HOG0009669;N13.HOG0010831;N13.HOG0011108	The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:1901136	carbohydrate derivative catabolic process	69	14	5	2.8	0.01016	weight01	14	N13.HOG0001742;N13.HOG0002310;N13.HOG0002865;N13.HOG0003614;N13.HOG0005107;N13.HOG0006063;N13.HOG0006174;N13.HOG0006298;N13.HOG0006468;N13.HOG0006518;N13.HOG0006706;N13.HOG0007555;N13.HOG0007840;N13.HOG0008484	NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0048524	positive regulation of viral process	27	5	1.96	2.5510204081632653	0.01051	weight01	5	N13.HOG0004879;N13.HOG0005899;N13.HOG0007291;N13.HOG0008121;N13.HOG0009543	Any process that activates or increases the frequency, rate or extent of a multi-organism process in which a virus is a participant.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006082	organic acid metabolic process	293	64	21.22	3.0160226201696516	0.01068	weight01	64	N13.HOG0000561;N13.HOG0001332;N13.HOG0001720;N13.HOG0001742;N13.HOG0001745;N13.HOG0001967;N13.HOG0002563;N13.HOG0002709;N13.HOG0002821;N13.HOG0002865;N13.HOG0003079;N13.HOG0003382;N13.HOG0003614;N13.HOG0003838;N13.HOG0003997;N13.HOG0004383;N13.HOG0004659;N13.HOG0004957;N13.HOG0004983;N13.HOG0005222;N13.HOG0005438;N13.HOG0005620;N13.HOG0005629;N13.HOG0005679;N13.HOG0005767;N13.HOG0005902;N13.HOG0006012;N13.HOG0006063;N13.HOG0006169;N13.HOG0006174;N13.HOG0006298;N13.HOG0006510;N13.HOG0006518;N13.HOG0006699;N13.HOG0006706;N13.HOG0006707;N13.HOG0006783;N13.HOG0006902;N13.HOG0007413;N13.HOG0007450;N13.HOG0007469;N13.HOG0007555;N13.HOG0007686;N13.HOG0007797;N13.HOG0007840;N13.HOG0007897;N13.HOG0007931;N13.HOG0008012;N13.HOG0008016;N13.HOG0008090;N13.HOG0008109;N13.HOG0008139;N13.HOG0008395;N13.HOG0008484;N13.HOG0008494;N13.HOG0008677;N13.HOG0008882;N13.HOG0008908;N13.HOG0008957;N13.HOG0009118;N13.HOG0010084;N13.HOG0011003;N13.HOG0011005;N13.HOG0011999	The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0031334	positive regulation of protein-containing complex assembly	80	9	5.79	1.5544041450777202	0.01105	weight01	9	N13.HOG0004879;N13.HOG0005834;N13.HOG0005899;N13.HOG0007645;N13.HOG0008511;N13.HOG0008814;N13.HOG0009311;N13.HOG0009516;N13.HOG0010401	Any process that activates or increases the frequency, rate or extent of protein complex assembly.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006220	pyrimidine nucleotide metabolic process	20	5	1.45	3.4482758620689657	0.012070000000000001	weight01	5	N13.HOG0004383;N13.HOG0006169;N13.HOG0006468;N13.HOG0007211;N13.HOG0009118	The chemical reactions and pathways involving a pyrimidine nucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0061448	connective tissue development	62	8	4.49	1.7817371937639197	0.012070000000000001	weight01	8	N13.HOG0006063;N13.HOG0006427;N13.HOG0006567;N13.HOG0007164;N13.HOG0009137;N13.HOG0009669;N13.HOG0011005;N13.HOG0011272	The progression of a connective tissue over time, from its formation to the mature structure.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0046777	protein autophosphorylation	62	10	4.49	2.2271714922048997	0.0125	weight01	10	N13.HOG0004383;N13.HOG0004879;N13.HOG0005679;N13.HOG0006142;N13.HOG0006174;N13.HOG0007383;N13.HOG0007945;N13.HOG0008215;N13.HOG0009247;N13.HOG0009472	The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0006631	fatty acid metabolic process	83	22	6.01	3.6605657237936775	0.01278	weight01	22	N13.HOG0000561;N13.HOG0001720;N13.HOG0002821;N13.HOG0003382;N13.HOG0003838;N13.HOG0005679;N13.HOG0006063;N13.HOG0006510;N13.HOG0006707;N13.HOG0006783;N13.HOG0007413;N13.HOG0007450;N13.HOG0007686;N13.HOG0007797;N13.HOG0007897;N13.HOG0007931;N13.HOG0008139;N13.HOG0008395;N13.HOG0008494;N13.HOG0008677;N13.HOG0008908;N13.HOG0011999	The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0009306	protein secretion	143	19	10.36	1.833976833976834	0.0129	weight01	19	N13.HOG0002563;N13.HOG0002756;N13.HOG0002865;N13.HOG0003332;N13.HOG0005834;N13.HOG0006174;N13.HOG0006290;N13.HOG0006298;N13.HOG0006518;N13.HOG0006537;N13.HOG0006983;N13.HOG0007164;N13.HOG0007757;N13.HOG0007840;N13.HOG0008109;N13.HOG0008121;N13.HOG0008887;N13.HOG0009137;N13.HOG0009663	The controlled release of proteins from a cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0016333	morphogenesis of follicular epithelium	28	6	2.03	2.9556650246305423	0.01324	weight01	6	N13.HOG0002495;N13.HOG0003324;N13.HOG0005834;N13.HOG0007833;N13.HOG0008502;N13.HOG0010849	The process in which the anatomical structures of a follicular epithelium are generated and organized.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0009201	ribonucleoside triphosphate biosynthetic process	59	14	4.27	3.2786885245901645	0.01411	weight01	14	N13.HOG0001742;N13.HOG0002474;N13.HOG0002865;N13.HOG0004383;N13.HOG0005834;N13.HOG0005899;N13.HOG0006174;N13.HOG0006298;N13.HOG0006518;N13.HOG0006806;N13.HOG0007211;N13.HOG0007575;N13.HOG0007840;N13.HOG0008484	The chemical reactions and pathways resulting in the formation of a ribonucleoside triphosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with triphosphate on the sugar.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0015980	energy derivation by oxidation of organic compounds	145	20	10.5	1.9047619047619047	0.01411	weight01	20	N13.HOG0001742;N13.HOG0002709;N13.HOG0003997;N13.HOG0005142;N13.HOG0005428;N13.HOG0005558;N13.HOG0005679;N13.HOG0005899;N13.HOG0006106;N13.HOG0006174;N13.HOG0006510;N13.HOG0006699;N13.HOG0006722;N13.HOG0006806;N13.HOG0006902;N13.HOG0007383;N13.HOG0007575;N13.HOG0008012;N13.HOG0008677;N13.HOG0010084	The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	SC_pos	BP	GO:0008652	amino acid biosynthetic process	36	11	2.61	4.21455938697318	0.01425	weight01	11	N13.HOG0004383;N13.HOG0004957;N13.HOG0004983;N13.HOG0005438;N13.HOG0005902;N13.HOG0006012;N13.HOG0006699;N13.HOG0006706;N13.HOG0008882;N13.HOG0009118;N13.HOG0011003	The chemical reactions and pathways resulting in the formation of amino acids, organic acids containing one or more amino substituents.
